event_id,event_type,effective_year,event_date_est,event_date_precision,evidence_status,confidence,source,parent_ck,child_ck
e3bae7c0-4233-491d-9deb-25193eb5b82f,NEW_DISTRICT,2021,2021-01-01,YEAR,OBSERVED,1.00,ff997476d680,,
e41cc13c-f80e-42b1-9c21-b10f075028c7,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,f1c3807c6d83,,
e43fe736-27da-49bf-b5ed-d20e81da6269,SPLIT,1983,1983-01-01,YEAR,OBSERVED,1.00,c7dd5ecb0d39,,
e440395c-8556-49c4-b457-8e0c25b5e29e,SPLIT,1999,1999-01-01,YEAR,OBSERVED,1.00,a08a9842f83e,,
e4b8cf36-8fd7-4ae6-ba09-fb6a5fdbe68a,SPLIT,1972,1972-01-01,YEAR,OBSERVED,1.00,047b2f67a8ba,IND-000108,IND-000433
e4df7c0e-37bc-40b7-9753-76ab661bc8c2,NEW_DISTRICT,2001,2001-01-01,YEAR,OBSERVED,1.00,ada8114d492b,IND-000408,IND-000748
e51f4a9c-bf71-46da-9aaf-26e2b2a1f03e,NEW_DISTRICT,2013,2013-01-01,YEAR,OBSERVED,1.00,454b189fe341,IND-000095,IND-000878
e54ab8c0-d44f-4603-938a-40915a13d32e,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,c3b292e8145d,,
e5b6561e-5667-4738-90be-bab1b119f8ff,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,a0baa7471953,,
e5b739ad-dfa2-45fe-93f2-984fe5bfb52f,NEW_DISTRICT,1991,1991-01-01,YEAR,OBSERVED,1.00,47a553565ae8,,
e5be50ff-ab8d-4fd1-adbf-f1ad084e36bb,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,be3e18466271,,
e5d082a7-cfff-49e6-995f-da97d8ca8fdf,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,a0273220210b,,
e6469962-be57-4d32-ab73-77f1b6a8f6ee,SPLIT,2011,2011-01-01,YEAR,OBSERVED,1.00,2c05466eb127,,
e656d09c-a2f3-447e-81c6-895f6f16180c,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,04d4da5baaa9,,
e6791a8f-ae76-48b0-bcd7-0c90527ed484,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,43ac806f730c,,
e67b0ff8-e4a9-46aa-923c-1c1223633509,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,aad38121b951,,
e6a2476e-6692-48af-b06c-230652351c11,SPLIT,2017,2017-01-01,YEAR,OBSERVED,1.00,3b68c18db0e3,,
e74de32b-979d-4a0a-a769-de981061215f,NEW_DISTRICT,2011,2011-01-01,YEAR,OBSERVED,1.00,50313bb70835,,
e75c01a8-e9a1-47d1-99f6-ebc67d59d031,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,eb16141783fe,,
e772a5d0-df9e-47a3-805e-8b22cc88332d,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,1bcb1ad87a59,,
e7765e07-edfb-40e0-8a9e-a04dafc1564d,SPLIT,2019,2019-01-01,YEAR,OBSERVED,1.00,4edb90dd8b5d,,
e7c08184-c912-49b1-8015-4d1f0f60c311,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,7d1508c79458,IND-000109,IND-000437
e800464b-a9a0-454d-9524-385965dd5faf,RENAME,1991,1991-01-01,YEAR,OBSERVED,1.00,2d9d54a396fd,,
e81a56ee-abf8-4515-88d3-ca18bb76569b,SPLIT,2018,2018-01-01,YEAR,OBSERVED,1.00,5f4f5432b146,,
e8340ea6-4d15-4db2-a94f-29beec9455ea,NEW_DISTRICT,1961,1961-01-01,YEAR,OBSERVED,1.00,c045e0f44d49,,
e846d6c4-8227-49a0-9b54-6c9a268c783b,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,ce971eacba7f,,
e861228e-b890-4912-a330-f7fb299a4227,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,127865f1f4a8,,
e86c210c-0329-4e75-81a6-4a1df7cbc7b1,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,ddbfb8fa2684,,
e881e0f5-94e7-4c88-91c9-9a39f6588df0,SPLIT,1969,1969-01-01,YEAR,OBSERVED,1.00,c455ba3db273,IND-000130,IND-000347
e8c78cbc-e8f4-4b57-bc11-53bbb0a7b1ee,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,a2fc9a0c9793,,
e8cae023-e9a2-497a-bf00-b39941f16f05,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,a8367eb0a586,,
e9139c3d-e904-48fe-b638-dce34b5ef126,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,66133effdc69,,
e91618a3-37ea-42a2-a6e7-2ed81bfe3fa6,NEW_DISTRICT,2019,2019-01-01,YEAR,OBSERVED,1.00,d731cf0d0201,IND-000002,IND-000889
e95dbc28-cd15-41a2-9492-d73dc360eea5,NEW_DISTRICT,2020,2020-01-01,YEAR,OBSERVED,1.00,f93a39609e3e,,
e9635696-79d7-4f40-a91e-57ba3f854861,NEW_DISTRICT,2006,2006-01-01,YEAR,OBSERVED,1.00,489c38ba8bf9,,
e9672a9a-f006-47a1-9453-91d2844fc1aa,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,a2503ef0b36e,IND-000141,IND-000938
e9801f6e-0552-47ed-a5bf-971783393482,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,3d148b9b2bcd,,
e9ff3e82-e52f-4ce7-8a1e-1a22446b048f,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,311c8bceeb8e,IND-000332,IND-000905
ea2fd172-11e1-4407-aac9-adf98b7af405,NEW_DISTRICT,1961,1961-01-01,YEAR,OBSERVED,1.00,2b36b0713ff8,,
ea659402-7b12-4184-9ed3-825ed9a6a927,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,929f7a742fe6,,
ea991ea5-2e0d-4242-9236-ebebb5665d14,SPLIT,2019,2019-01-01,YEAR,OBSERVED,1.00,4377e516ed96,,
eaada6b7-a9e9-4aee-9b6e-e837f8a08892,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,9387ea16ddfe,,
eae6dfbd-611e-4097-ba85-69fbe8d6c5d4,RENAME,1951,1951-01-01,YEAR,OBSERVED,1.00,4ad51c1d8c32,,
eb364376-675c-4d9f-b9f1-da2fcfaaeb3f,SPLIT,2008,2008-01-01,YEAR,OBSERVED,1.00,82f14df59a65,,
eb411d0a-5cee-44fd-9c92-daf4233e11ca,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,e19fde9f0aa9,,
eb9379a9-781a-41d6-a92c-24b036ed0650,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,c39936e89f88,,
eb962fc4-88c8-4bc4-a941-1eec05638769,NEW_DISTRICT,1991,1991-01-01,YEAR,OBSERVED,1.00,8f647fd44b48,IND-000067,IND-000563
ebaf7f90-cda8-48c9-81bc-74c8a1627545,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,0b6765597eed,,
ebcef40c-b395-45fa-bbf7-414bbf5a7b09,NEW_DISTRICT,1994,1994-01-01,YEAR,OBSERVED,1.00,d08a0a28d007,IND-000439,IND-000587
ec373fc2-1bbf-4f30-947a-83809578e3de,NEW_DISTRICT,1977,1977-01-01,YEAR,OBSERVED,1.00,037ccf410cdd,IND-000110,IND-000438
ec48ce6a-3b44-423d-bf58-69e4259c07bd,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,5a5c467ee150,,
ec57aef8-c51f-4ad1-8882-0d75f7b3ac9a,SPLIT,1964,1964-01-01,YEAR,OBSERVED,1.00,19a2fb375af9,,
ec7ae81b-d6b8-4372-9900-ae0215945bd5,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,6495bc209243,,
ec86495c-4809-493b-9664-2110f399b8e7,NEW_DISTRICT,1995,1995-01-01,YEAR,OBSERVED,1.00,1ae941252451,IND-000532,IND-000716
ec909699-7c97-48ce-9df8-02d01ca272c4,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,9fa5f5e60c20,,
ecc30d14-b4e5-47cb-9503-4a12f0014ed7,NEW_DISTRICT,1983,1983-01-01,YEAR,OBSERVED,1.00,078690558387,IND-000010,IND-000426
ecc49e0e-721f-4c02-97d6-2addd248151a,SPLIT,1992,1992-01-01,YEAR,OBSERVED,1.00,089a0431ad91,,
eceed985-17db-4bee-b3de-08d4a1e625d1,SPLIT,2015,2015-01-01,YEAR,OBSERVED,1.00,3a617e5c7535,,
ecff683e-5f0a-49f8-a5d2-c4bcd374482b,SPLIT,2021,2021-01-01,YEAR,OBSERVED,1.00,11f9ea81428b,,
ed009853-d5a5-495c-83c4-98a5d01a6354,SPLIT,2021,2021-01-01,YEAR,OBSERVED,1.00,b6ec7ede8e82,,
ed036269-4590-4d54-bc61-4adf6892aed5,SPLIT,1972,1972-01-01,YEAR,OBSERVED,1.00,9dc37a806780,,
ed577464-89ae-4054-91db-cf48bf745fa8,NEW_DISTRICT,1992,1992-01-01,YEAR,OBSERVED,1.00,362c4f12511e,IND-000395,IND-000617
ed63a7f4-931c-489d-bd97-e2d7f0e4cfad,NEW_DISTRICT,1956,1956-01-01,YEAR,OBSERVED,1.00,95ec2f91aa31,IND-000143,IND-000334
ed9d9736-93d5-47e4-9028-724e53812f8a,SPLIT,2019,2019-01-01,YEAR,OBSERVED,1.00,f310795ad14d,,
ed9eea9b-2d25-4710-8262-22846a220ea4,SPLIT,1994,1994-01-01,YEAR,OBSERVED,1.00,7e5b5a459ae3,IND-000231,IND-000644
edae3afd-0b67-4d5d-af82-ad094567fade,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,78a1ff48d161,,
edb0c8c4-541b-4516-9259-10db8b4c63c0,NEW_DISTRICT,1976,1976-01-01,YEAR,OBSERVED,1.00,2f4d25c94f24,IND-000036,IND-000395
edbd8911-6932-45ef-95cb-a337e31a4fcb,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,b4fcf5c36482,,
edc36787-9465-46e5-b75d-ee7d0865ba11,SPLIT,1989,1989-01-01,YEAR,OBSERVED,1.00,2860f3b79829,,
edf34e4b-056d-4ac3-902a-5205d38cfbb6,NEW_DISTRICT,1956,1956-01-01,YEAR,OBSERVED,1.00,94f08bdcf290,IND-000143,IND-000328
ee3cea57-3910-48b9-a09a-38e2e91dda8c,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,78f434e41aa7,,
ee738b4e-26b6-4cff-86ea-d7a0f02e69aa,SPLIT,1983,1983-01-01,YEAR,OBSERVED,1.00,2a66bbc394dd,IND-000118,IND-000498
ee8bfbda-3841-49c2-a80b-4d5fd1c2b64f,SPLIT,1970,1970-01-01,YEAR,OBSERVED,1.00,b4e883dc5a1e,,
ee939ef9-2f17-43a8-ad10-bb74395ae5db,SPLIT,2017,2017-01-01,YEAR,OBSERVED,1.00,9307bde91935,,
eeda5bbc-fba3-4343-b0ed-2c6e0cc99825,SPLIT,1965,1965-01-01,YEAR,OBSERVED,1.00,63f15c5045c0,,
ef2c361a-5a4f-4def-a31c-90e26f755996,SPLIT,2008,2008-01-01,YEAR,OBSERVED,1.00,06c9391cdf7d,IND-000260,IND-000745
f051efa4-4c6b-49cb-a929-92f9113ef458,SPLIT,1973,1973-01-01,YEAR,OBSERVED,1.00,cf87104b3060,,
f0541955-ef88-40cd-ab9a-7ae672600fad,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,1d818e49349d,,
f07d1c27-8438-4893-ac2e-27e25e6e9fca,SPLIT,1981,1981-01-01,YEAR,OBSERVED,1.00,8743d681ed80,,
f0a29bfa-4a71-4c13-a159-afae6058cee3,SPLIT,1966,1966-01-01,YEAR,OBSERVED,1.00,2441eeec3ab9,,
f0e114ce-b076-4699-b97f-8a2a4ff86076,RENAME,2021,2021-01-01,YEAR,OBSERVED,1.00,0f8b188553a3,,
f0f72cc4-f670-4825-a71d-02d23b45db1e,NEW_DISTRICT,2012,2012-01-01,YEAR,OBSERVED,1.00,3cd8c489c04b,IND-000353,IND-000843
f102797c-b3d7-4479-8e9e-cb55c50a9777,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,ceea77720cc2,,
f13f1a45-ecfb-41cb-9aaa-a1ab727daab8,NEW_DISTRICT,1996,1996-01-01,YEAR,OBSERVED,1.00,9c3e87b57c45,IND-000722,IND-000723
f167b196-afe7-41d7-be0b-0245542eced3,SPLIT,1960,1960-01-01,YEAR,OBSERVED,1.00,6679218a7642,,
f1ea122b-6fc1-4a78-a401-14d026217618,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,2ce24b2e7b68,,
f1ef96ff-b879-494b-9c01-51ac9de099d1,NEW_DISTRICT,1981,1981-01-01,YEAR,OBSERVED,1.00,e5c3b619a610,IND-000118,IND-000489
f21c09dc-999f-42dc-b68f-c45a503865af,SPLIT,2014,2014-01-01,YEAR,OBSERVED,1.00,6089878642e6,,
f24ed812-bf1c-4c13-bf14-ddbadebb543d,SPLIT,1974,1974-01-01,YEAR,OBSERVED,1.00,7843a17099d2,,
f269f1a0-d589-40e4-914e-96e4f390cfd8,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,3b7736b4d4fb,,
f2a3205d-0eca-41b1-bdfd-efeb12539862,RENAME,1991,1991-01-01,YEAR,OBSERVED,1.00,27348e2d6387,,
f2b85cf3-4425-4bb4-9091-1ff56f10b623,SPLIT,2005,2005-01-01,YEAR,OBSERVED,1.00,79d9c9e83f24,,
f2c24000-06df-4690-9e88-270867993a7a,SPLIT,1972,1972-01-01,YEAR,OBSERVED,1.00,1dd7b830904e,,
f2cecfe3-b42b-4245-a150-a59336dc73e5,SPLIT,2011,2011-01-01,YEAR,OBSERVED,1.00,5c0252aa273a,IND-000416,IND-000836
f2e4dc3e-b360-464d-9675-d2a82a242d17,RENAME,1981,1981-01-01,YEAR,OBSERVED,1.00,c03c86a43468,,
f305d4b8-64c0-4e67-9574-ca95f96a435e,SPLIT,2018,2018-01-01,YEAR,OBSERVED,1.00,2dde5892aaa3,,
f323bc4b-a1a4-47e0-ae5e-d815e1ea2e02,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,94c1fb821ccb,IND-000095,IND-000879
f3593a63-89fe-4656-bf0b-bb5a1796152d,SPLIT,1992,1992-01-01,YEAR,OBSERVED,1.00,ff98dbec43a1,,
f36e875b-001c-435f-bbe6-740da0f751f0,NEW_DISTRICT,2011,2011-01-01,YEAR,OBSERVED,1.00,7b6bf21401ae,IND-000250,IND-000886
f38d5351-9b5f-4edf-8ef1-e20c727106fe,SPLIT,1989,1989-01-01,YEAR,OBSERVED,1.00,8752e1204dd2,,
f3bf8f76-3f54-48ba-9dff-5bf82227de3c,SPLIT,1994,1994-01-01,YEAR,OBSERVED,1.00,e4217653930c,,
f3c1b6c2-fe73-400e-b5f6-072ccf453676,NEW_DISTRICT,1954,1954-01-01,YEAR,OBSERVED,1.00,5a581798da11,,
f3e16ad1-b85b-46c8-a4e0-2466810a6d29,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,3eb72fa794b5,,
f42a0337-7a3f-4e4f-8f79-d21daf8539a7,SPLIT,1994,1994-01-01,YEAR,OBSERVED,1.00,75bf2c23ea1f,IND-000231,IND-000643
f449dde7-e986-44be-9805-04d2f22acc76,NEW_DISTRICT,2017,2017-01-01,YEAR,OBSERVED,1.00,9307bde91935,IND-000838,IND-000875
f44a91fa-d296-4eaf-9df6-b8e9e47d4102,SPLIT,2021,2021-01-01,YEAR,OBSERVED,1.00,b5e8b448052d,,
f44e14c5-a560-4fee-b739-33000d498714,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,e8d9fc31ec4e,IND-000116,IND-000557
f46b8683-4406-4435-874a-530d79dee7b3,NEW_DISTRICT,1989,1989-01-01,YEAR,OBSERVED,1.00,8ae0170c4100,IND-000477,IND-000480
f52d3d60-1c9c-4b92-b6d3-9411270652bb,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,8b132638fc47,,
f5385ab6-8095-4065-b570-c125d5237913,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,decfb084f11a,IND-000116,IND-000554
f596d28b-f658-4f26-897f-36e756d0b884,SPLIT,1979,1979-01-01,YEAR,OBSERVED,1.00,c8bb874c5a82,,
f5a5be07-98a5-4933-b887-b960b1786372,SPLIT,1980,1980-01-01,YEAR,OBSERVED,1.00,1cf38fa44576,IND-000372,IND-000380
f5e8dbe2-97b6-4771-bb22-66c98f5c3a7e,SPLIT,1979,1979-01-01,YEAR,OBSERVED,1.00,82f14df59a65,,
f5eb2209-7f61-4338-beb2-0a29afe18092,NEW_DISTRICT,1989,1989-01-01,YEAR,OBSERVED,1.00,5ff12f718e1f,IND-000405,IND-000502
f5f3cd29-f163-49a0-9705-b5f70d166c94,NEW_DISTRICT,1983,1983-01-01,YEAR,OBSERVED,1.00,a8367eb0a586,IND-000020,IND-000422
f60921d1-4463-4d42-a660-9f51536a4915,NEW_DISTRICT,1973,1973-01-01,YEAR,OBSERVED,1.00,3192e2052a61,IND-000107,IND-000435
f642ff2a-4296-44c2-9e5a-bc3ab2603db7,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,1e3a5da00d37,,
f65a94f4-f9ff-4124-816b-378490787252,SPLIT,1986,1986-01-01,YEAR,OBSERVED,1.00,c03c86a43468,,
f661d2b3-7961-4284-b069-322af413286e,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,181c273e7d41,,
f68d7ca8-a378-4132-b046-7ca0f8178746,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,ceea77720cc2,,
f6d25112-4a56-4ebe-8388-d876f93012ec,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,a0baa7471953,,
f7101c20-be70-4ad8-b6d1-ec014a7874fb,SPLIT,2007,2007-01-01,YEAR,OBSERVED,1.00,b9088f5a5113,,
f764eb39-0691-4444-8c3b-b64955b753c5,SPLIT,1990,1990-01-01,YEAR,OBSERVED,1.00,91cc98481b31,,
f796f70e-1f3f-4613-b9ef-25aaf118cf99,NEW_DISTRICT,1997,1997-01-01,YEAR,OBSERVED,1.00,3b6fcde98cec,IND-000025,IND-000607
f7aa6f82-85f4-46ab-89d1-a9753bf1a6f8,NEW_DISTRICT,1998,1998-01-01,YEAR,OBSERVED,1.00,ab940194425d,IND-000688,IND-000687
f7b174fc-205c-4699-8464-3838884f3446,SPLIT,1957,1957-01-01,YEAR,OBSERVED,1.00,240d45af785f,,
f7d38b76-9d60-46ce-9741-8e3581e11915,SPLIT,1996,1996-01-01,YEAR,OBSERVED,1.00,9c3e87b57c45,,
f877e647-7707-4cc0-ae30-38bf9fa7c5a5,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,02744a87ca4c,,
f88fe988-85d5-42c2-8d18-9d688f2e2262,SPLIT,2013,2013-01-01,YEAR,OBSERVED,1.00,7e137e0276b9,,
f8eef427-11fd-4832-8ff9-5fb0ea2989c8,NEW_DISTRICT,1956,1956-01-01,YEAR,OBSERVED,1.00,f6cb3f61f5b9,IND-000143,IND-000338
f9151ee7-b3d6-4d50-8306-0c9830e30309,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,01a0d7ad9cd3,IND-000532,IND-000717
f922f19a-7e0a-4c4a-8c36-b0d3d0506bd2,SPLIT,1985,1985-01-01,YEAR,OBSERVED,1.00,d204ba7b69ab,,
f93ba5c5-7a45-43e0-b8b0-8ca9af8502a0,NEW_DISTRICT,1972,1972-01-01,YEAR,OBSERVED,1.00,3e65d0d761d7,IND-000365,IND-000448
f93d27fd-0dc7-4977-97ac-5fbe8e9b2ea5,NEW_DISTRICT,2007,2007-01-01,YEAR,OBSERVED,1.00,47d8ff3aed0e,IND-000662,IND-000697
f9555845-0e83-407f-9da2-097ab8553b36,NEW_DISTRICT,2007,2007-01-01,YEAR,OBSERVED,1.00,ea7c7761fa3d,IND-000789,IND-000790
f99a5980-751b-4228-adef-491e07139db1,NEW_DISTRICT,2021,2021-01-01,YEAR,OBSERVED,1.00,b6719fb488f6,,
f99d621e-1eda-4173-a750-016996c87219,NEW_DISTRICT,1969,1969-01-01,YEAR,OBSERVED,1.00,c455ba3db273,IND-000130,IND-000347
f9bf7907-a78d-40cd-8ef6-c259c8adf081,NEW_DISTRICT,2021,2021-01-01,YEAR,OBSERVED,1.00,d59ffeaa80da,,
f9fb136c-0ccc-432a-b1d5-40b5f4621369,RENAME,1961,1961-01-01,YEAR,OBSERVED,1.00,f031b84fa1fb,,
fa01bb13-515b-4d8e-9bc6-fbe940dc6c77,SPLIT,2023,2023-01-01,YEAR,OBSERVED,1.00,d4233e721f3f,,
fa27f429-c320-4184-8bf1-0150411362ed,NEW_DISTRICT,1978,1978-01-01,YEAR,OBSERVED,1.00,e958ec122165,,
fa787d5f-b21c-4731-a76d-6ce94a98ca62,SPLIT,2022,2022-01-01,YEAR,OBSERVED,1.00,9d38b4fa77b4,,
fac7263d-3634-4124-80ab-47d5b6c97795,SPLIT,1989,1989-01-01,YEAR,OBSERVED,1.00,5ff12f718e1f,,
fad8a1e2-41ae-4d2c-9aa1-d9abc82f5b10,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,b17881eb4671,,
fb829baf-9f66-433d-b9c8-d224652f081d,SPLIT,1995,1995-01-01,YEAR,OBSERVED,1.00,d450060bcf6f,,
fbb10e75-9b47-4ce9-83f4-04e665e1e9ca,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,b86cbee1f5dd,,
fbb5bba6-d605-438b-b149-e7e7393ee507,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,993a333e9ca5,IND-000332,IND-000016
fbdc99da-cd3b-4ee1-9f62-4062d00e18ce,NEW_DISTRICT,2004,2004-01-01,YEAR,OBSERVED,1.00,ae1b04317d0a,IND-000025,IND-000752
fbde7320-06fc-4211-a007-4329211d04fe,NEW_DISTRICT,2007,2007-01-01,YEAR,OBSERVED,1.00,9afe310d904a,IND-000765,IND-000766
fbdf11d1-e6e4-488c-9693-a76ff4a1a5a6,NEW_DISTRICT,1970,1970-01-01,YEAR,OBSERVED,1.00,9ab0eb275c10,IND-000131,IND-000355
fc194506-db3d-4125-a108-7cdd3075358a,SPLIT,1998,1998-01-01,YEAR,OBSERVED,1.00,37ed38738a9f,,
fc86fd22-c259-4bc0-bd5b-fd4b80fd11da,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,b9fb129cc9e2,IND-000814,IND-000828
fc8fb0f3-d391-414e-9cd6-a43bdc040e1e,NEW_DISTRICT,2007,2007-01-01,YEAR,OBSERVED,1.00,161b67386292,IND-000898,IND-000791
fce2db16-a983-4792-8a9d-9ea0cbae39cc,RENAME,1961,1961-01-01,YEAR,OBSERVED,1.00,a81385c4fd55,,
fd087a7a-3c66-4fee-9f75-2ad4ab2555bd,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,acf15f695870,,
fdaaf342-b1a0-4939-8d8a-9f4799f9b11a,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,c6381413219c,IND-000361,IND-000677
fde82ee8-18d0-44de-86f9-93c9b4fdf302,RENAME,1951,1951-01-01,YEAR,OBSERVED,1.00,1cf17168f8b5,,
fe30fa76-0f8e-4e8e-bb10-213c16cf8c10,NEW_DISTRICT,2016,2016-01-01,YEAR,OBSERVED,1.00,8d50521b95bd,IND-000002,IND-000809
fe36e0a6-9e61-4ccb-985a-cceb295068dc,NEW_DISTRICT,2006,2006-01-01,YEAR,OBSERVED,1.00,ddd081149913,IND-000429,IND-000724
fe522fbc-33c7-4eaf-ad36-42a3c64e442f,SPLIT,2016,2016-01-01,YEAR,OBSERVED,1.00,871d708befea,,
feebf22d-8f3d-4c33-96a4-a6fb8e52d152,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,28fa4a64202f,,
ff6e887c-b959-428f-bd9c-a8bfb271247d,SPLIT,2006,2006-01-01,YEAR,OBSERVED,1.00,4c381c3bc050,,
ff8d634d-5ef5-497a-89d6-f963ea32a9aa,NEW_DISTRICT,2009,2009-01-01,YEAR,OBSERVED,1.00,3a3e7ee343a7,IND-000787,IND-000788
ff9237d0-5e15-4c7c-9c15-90662555f717,NEW_DISTRICT,1979,1979-01-01,YEAR,OBSERVED,1.00,2aae565430aa,IND-000449,IND-000456
ffad69ef-d595-413b-aa9c-613f0cda7770,SPLIT,2020,2020-01-01,YEAR,OBSERVED,1.00,9fa5f5e60c20,,
ffb25d8a-ca3b-4c19-acd5-74c8117557df,SPLIT,1982,1982-01-01,YEAR,OBSERVED,1.00,aa60646d2eed,,
ffbe5263-07e1-4d66-a2ee-acf6012ec723,SPLIT,2004,2004-01-01,YEAR,OBSERVED,1.00,01be0ecb71ed,,
ffe0785c-5ba1-42f6-807e-40286be6cc47,SPLIT,1997,1997-01-01,YEAR,OBSERVED,1.00,b9590c9d7f48,,
ffe24948-ce5c-4c17-b760-a93a76f55282,SPLIT,2012,2012-01-01,YEAR,OBSERVED,1.00,e936ba0c7d35,,
