event_id,event_type,effective_year,source_ck,source_district_name,source_state,target_ck,target_district_name,target_state,source_snapshot_id,target_snapshot_id,source_area_before_km2,target_area_before_km2,source_area_after_km2,target_area_after_km2,area_transferred_km2,area_received_km2,area_relinquished_km2,raw_transfer_weight,statistical_weight,coverage_score,overlap_excess,area_measurement_method,measurement_status,crosswalk_status,relationship_type,evidence_type,confidence,normalization_method,distribution_assumption,pipeline_run_id,area_retained_km2,overlap_area_km2,unaccounted_area_km2,net_source_area_change_km2,net_target_area_change_km2
83644129-a25a-44a9-b086-e34de29cb6d1,SPLIT,1982,IND-000098,Kollam,Travancore - Cochin,IND-000524,Pathanamthitta,Kerala,545,2842,5143.403505248164,,2503.0618201112943,2640.3034789244102,2640.1891257715683,2640.1891257715683,2640.1891257715683,0.5133155746146698,0.48265257908480347,1.0,0.06353015990924349,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.064) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2503.0618201112943,326.7612471661793,0.1525593653013857,-2640.3416851368697,2640.3034789244102
83747410-b3a2-448d-9768-7b715fafd3b6,NEW_DISTRICT,1981,IND-000445,Munger,Bihar,IND-000493,Khagaria,Bihar,2569,2720,7887.115520686004,,7887.115520686004,1481.0781691819543,1481.0289422695212,1481.0289422695212,1481.0289422695212,0.18777827437485087,0.1151515434823816,1.0,0.6307056657350085,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.631) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,7887.115520686004,4974.448445203185,-1481.0289422695205,0.0,1481.0781691819543
8393a900-f7c3-4559-a476-c22a865e3561,RENAME,1981,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
83acd55e-4e6f-4c27-90ce-17c3fd524a23,SPLIT,2016,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
846933a2-9a56-4aeb-95c2-aeb23dc41060,SPLIT,2015,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
848b366b-26b4-449c-b5f8-ba1270f2b40e,SPLIT,1987,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8598df48-b661-401d-865c-833604ac486e,NEW_DISTRICT,2011,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
85a3c612-4551-4a10-82a3-0ed0bbc8810a,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
862dacb9-b22c-464e-802e-f429b4d55324,NEW_DISTRICT,1980,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8637da1c-cd35-491a-af53-37aedcd97709,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8652fbfb-fadd-40fb-93ed-d3b94ba77ffe,NEW_DISTRICT,1983,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
865641ce-a103-4bcb-acb7-e73614f0f3f1,NEW_DISTRICT,1997,IND-000701,Dharwad,Karnataka,IND-000702,Haveri,Karnataka,3597,3602,13721.858592257608,,13721.903139239555,4812.279323328407,4812.004677047353,4812.004677047353,4812.004677047353,0.35068169845172925,0.06553845669012734,1.0,4.350777484886298,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=5.351) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,13721.903139239555,59700.75341398799,-4812.049224029301,0.04454698194786033,4812.279323328407
868140fa-a374-4835-a9cc-2fe91022eb38,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8699f88d-ed7c-415c-bedd-e0f8e9c68d71,NEW_DISTRICT,1970,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
86c552b8-5179-4edd-ae16-b20f502a5ad0,SPLIT,2013,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8723ab13-19c0-4a7d-bff3-b805ba4fc66f,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8729cc37-ecc4-4118-9cf0-c5f04424c344,SPLIT,2001,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8733945d-47d7-4876-87c9-5d90c5fea134,SPLIT,1972,IND-000336,Kottayam,Kerala,IND-000381,Idukki,Kerala,1906,2205,6711.357397694583,,2200.9305041164357,5319.394260539433,4510.362511289505,4510.362511289505,4510.362511289505,0.6720492210471252,0.3878220962180907,1.0,0.7328801726377134,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.733) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2200.9305041164357,4918.620768255801,0.06438228864135453,-4510.426893578147,5319.394260539433
8763ea68-e006-4f01-9281-aad5c2b0e576,NEW_DISTRICT,1973,IND-000025,Kohima,Assam,IND-000399,Phek,Nagaland,103,2307,6393.641098031671,,3895.428638391451,1781.4159542930972,1781.3332396893886,1781.3332396893886,1781.3332396893886,0.27861013972739024,0.19813538449323193,1.0,0.40616044145768027,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.406) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,3895.428638391451,2596.8440908985112,716.8792199508316,-2498.2124596402205,1781.4159542930972
879b7571-2401-4f91-b3a4-7a872689f5de,SPLIT,2021,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
87aa186d-7c22-4655-8508-b44ed5b1b740,NEW_DISTRICT,1973,IND-000141,Sikkim,Sikkim,IND-000939,East District,Sikkim,706,4315,7090.027624325411,,,954.1557954837031,947.783666201435,947.783666201435,947.783666201435,0.13367841656210938,0.06752223441652319,1.0,0.9797688526936139,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.980) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,6946.588231051337,6142.243958123976,,954.1557954837031
87bc7bae-0148-4402-b518-a92e9f03d04e,SPLIT,2013,IND-000150,Ahmedabad,Bombay,IND-000849,Botad,Gujarat,718,4081,9227.909743127711,,,2631.8585365191584,985.5818680724941,985.5818680724941,985.5818680724941,0.10680445469316441,0.03607455825183551,1.0,1.9606586987861476,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.961) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,18092.781509476794,8242.327875055218,,2631.8585365191584
87dc091d-7467-4586-aeda-515c079af644,SPLIT,1970,IND-000131,Tripura,Tripura,IND-000355,South Tripura,Tripura,693,2034,10370.715090609212,,,3510.422656748302,3510.3027874483228,3510.3027874483228,3510.3027874483228,0.3384822316280714,0.20611322760312287,1.0,0.6422149881609198,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.642) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,6660.228669135868,6860.412303160889,,3510.422656748302
88262dd2-e0f7-4058-93d2-e05979f73e08,SPLIT,1991,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
88493fbb-a7a3-4753-9530-e96353fe06cc,SPLIT,1980,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
884f5c63-ae48-43cc-86d4-33e2a3714fa7,SPLIT,2013,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
886fc587-6407-4aeb-bd73-5b99509c7bf0,NEW_DISTRICT,2011,IND-000732,Firozpur,Punjab,IND-000882,Fazilka,Punjab,3690,4171,5319.541577903904,,5319.541577903904,2884.0338114463357,2865.1682183658068,2865.1682183658068,2865.1682183658068,0.5386118665313241,0.2703889888533075,1.0,0.9919889075939186,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.992) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5319.541577903904,5276.926238765323,-2865.1682183658068,0.0,2884.0338114463357
8876f483-0ba1-4e6f-8eab-d7c429d1c2d5,NEW_DISTRICT,2019,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
888a52c7-1548-4102-b0c3-bae467224010,NEW_DISTRICT,2012,IND-000840,,,IND-000853,West Jaintia Hills,Meghalaya,,4089,,,1917.5796813692682,1892.5440674297884,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1917.5796813692682,0.0,,,1892.5440674297884
88a65872-6c53-4bee-9b15-f2c45065d491,NEW_DISTRICT,1979,IND-000334,Srinagar,Jammu and Kashmir,IND-000427,Pulwama,Jammu and Kashmir,1891,2464,3202.455973293259,,1759.9148357009474,1293.053798951279,0.036359838209703566,0.036359838209703566,0.036359838209703566,1.1353735543259561e-05,4.636827467960053e-06,1.0,1.4485999579912296,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.449) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1759.9148357009474,4639.077588381378,1442.504777754102,-1442.5411375923115,1293.053798951279
88c64a0c-860f-4602-bab7-5723b03c2ab4,SPLIT,1979,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
890bb3b0-468d-4c56-b4fa-56bd34537064,RENAME,1961,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8946bbec-eab5-4312-97e4-aed2ac58d3ea,RENAME,1991,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
894a3ac5-0dae-4a65-b824-6ff8b2672b50,NEW_DISTRICT,1998,IND-000661,,,IND-000662,Dantewada,Chhattisgarh,,3364,,,11380.833455543801,20514.976985628567,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,11380.833455543801,0.0,,,20514.976985628567
895734cd-e938-4630-9b16-7630d861d271,RENAME,2001,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
89cd0dc8-4a08-4d8c-8485-05b0996046fa,SPLIT,1968,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
89ce26ab-05c3-4b69-930d-cccc0e05c6af,SPLIT,2004,IND-000422,Sonitpur,Assam,IND-000758,Udalguri,Assam,2439,3772,5263.306763258943,,5199.65820659401,2015.1520455754828,22.580347233545226,22.580347233545226,22.580347233545226,0.004290144627550435,0.0031778675640358987,1.0,0.3500073684952252,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.350) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5199.65820659401,1842.1961497913837,41.068209431387004,-63.648556664932585,2015.1520455754828
89e59207-8c24-4423-9e7b-b4795b177337,SPLIT,1981,IND-000118,Santhal Pargana,Bihar,IND-000499,Dumka,Bihar,639,2739,,,,5593.344178329527,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,SPLIT_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,5593.344178329527
8a13f756-3a73-49c7-a161-299a7504ab18,SPLIT,2019,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8a84dfc3-6779-4612-ad36-ddbdec3e712a,NEW_DISTRICT,1993,IND-000233,Dhenkanal,Orissa,IND-000640,Anugul,Orissa,1146,3276,10880.880925313915,,4479.405711399476,6401.512945175618,6401.458083625913,6401.458083625913,6401.458083625913,,0.5883216742803598,1.000025458257036,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4479.405711399476,0.0,0.01713028852645948,-6401.475213914439,6401.512945175618
8ab735d6-444c-4f2f-baf7-7d718e56781c,NEW_DISTRICT,2012,IND-000661,Bastar,Chhattisgarh,IND-000805,Kondagaon,Chhattisgarh,3361,3972,10561.576512388689,,5590.22508659545,5077.82020437052,5015.2071975921,5015.2071975921,5015.2071975921,0.47485403260671183,0.23882223850891826,1.0,0.9883158099993254,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.988) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5590.22508659545,10438.173045711277,-43.855771798862406,-4971.351425793238,5077.82020437052
8afa8772-df80-4f62-9355-db8a39585ace,RENAME,1961,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8b5b80e9-eee5-47a6-ad88-40b3444ccb70,NEW_DISTRICT,2013,IND-000779,Vadodara,Gujarat,IND-000903,Chota Udaipur,Gujarat,3862,4216,7560.107478888427,,4053.1730056649035,3458.306374457974,3410.4870610673265,3410.4870610673265,3410.4870610673265,0.45111621370345584,0.22630206101152567,1.0,0.993425122542213,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.993) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4053.1730056649035,7510.400698647037,96.44741215619706,-3506.9344732235236,3458.306374457974
8b6c9d57-1d0e-4e85-98a4-bc7447cb8d69,SPLIT,1994,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8b8e7360-279a-4771-aeaa-38c446f03183,NEW_DISTRICT,2014,IND-000781,Thane,Maharashtra,IND-000831,Palghar,Maharashtra,3872,4022,9553.88511364411,,4264.018141566036,5169.629163909381,5110.312752789768,5110.312752789768,5110.312752789768,0.5348936785404317,0.27320821953069785,1.0,0.9578242538209243,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.958) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,4264.018141566036,9150.942880067007,179.55421928830583,-5289.866972078074,5169.629163909381
8c02499d-5fb8-4142-bee0-95d7df6396bf,RENAME,1971,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8c42c5f4-dc3e-477c-a32b-baffb71e7f0b,NEW_DISTRICT,2016,IND-000811,,,IND-000821,Peddapalli,Telangana,,4003,,,2134.0460571576646,2212.22820154744,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2134.0460571576646,0.0,,,2212.22820154744
8c44c6ff-1eb4-4f39-bc88-1b1f2bc380e9,SPLIT,2007,IND-000796,,,IND-000797,Ariyalur,Tamil Nadu,,3942,,1941.8821001538927,1755.1153528809432,1930.7599553271316,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1755.1153528809432,0.0,,,-11.122144826761087
8c48c751-5421-4cfb-84e0-73ad96bb1d2f,NEW_DISTRICT,1995,IND-000404,Faridkot,Punjab,IND-000536,Moga,Punjab,2341,2874,5142.992654388533,,1475.078366882366,2203.078675439314,1026.6182370818642,1026.6182370818642,1026.6182370818642,0.19961495301881238,0.09954004096637985,1.0,1.005373426420764,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.005) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1475.078366882366,5170.62814699942,2641.296050424303,-3667.914287506167,2203.078675439314
8c6818bc-3cda-4459-adad-93ffa81ffcc2,RENAME,1971,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8cc4e752-7fcf-4b21-90d8-8fe630d52f01,NEW_DISTRICT,1987,IND-000022,Sibsagar,Assam,IND-000508,Golaghat,Assam,86,2767,2641.923935510518,3151.8401714029874,2641.895409681941,3223.7954340092306,,,,,,0.0,1.3714679986341096,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2641.895409681941,3623.3141323781606,0.02852582857667585,-0.02852582857667585,71.9552626062432
8ced1dfc-a08d-46ea-b03c-2fa46972dafd,SPLIT,1985,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8d5d465c-49f9-4c61-b853-4931014b30f8,SPLIT,1992,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8d6be908-64bd-4a42-90a2-b74a6061a5c9,NEW_DISTRICT,1998,IND-000654,,,IND-000653,Korba,Chhattisgarh,,3327,,,,6602.6028780373335,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,6602.6028780373335
8daba9d1-7a6d-4273-93ea-a238465150c8,NEW_DISTRICT,2001,IND-000492,Jehanabad,Bihar,IND-000746,Arwal,Bihar,2716,3731,1562.3070430128323,,1562.3070430128323,626.7224278826883,603.9989552146371,603.9989552146371,603.9989552146371,,0.38660707440059594,0.9999445811315012,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,1562.3070430128323,0.0,-603.9989552146371,0.0,626.7224278826883
8e10bbbc-b55d-45be-a241-891b784cb071,SPLIT,2004,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8e17e354-52bd-4bd8-b855-4182ef7fb961,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8e1c5f5e-ee37-4c65-8121-f58f2909f82d,SPLIT,1997,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8e56f21a-50b7-41f1-ba02-28376368edca,SPLIT,1998,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8e7dc66c-87c4-480f-8fd9-42049938fece,SPLIT,2003,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8e7f3fcf-20cb-49cc-a15f-9894daf26b5f,SPLIT,2012,IND-000391,Jaintia Hills,Meghalaya,IND-000853,West Jaintia Hills,Meghalaya,2268,4089,3792.8859428381875,,,1892.5440674297884,1865.341133639166,1865.341133639166,1865.341133639166,0.49179995437546575,0.2464917367013855,1.0,0.9951985448147536,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,SPLIT_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.995) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,3774.6745709608986,1927.5448091990215,,1892.5440674297884
8e89a47c-f0ce-452d-9cfd-f76b3634925c,NEW_DISTRICT,2015,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8eb78015-f64e-44a5-ae37-d3b32fc46b96,SPLIT,1969,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8ec39a59-1ee5-4f95-928e-42f2adb641f0,SPLIT,1989,,,,,,,,,,,,,,,,,,,,,UNMEASURED,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8f09c5a6-6223-4a2c-87e8-c6f96d6eb8a8,SPLIT,2013,IND-000094,Bhavnagar,Saurashtra,IND-000849,Botad,Gujarat,514,4081,8875.032771653432,,6852.5629726015795,2631.8585365191584,1656.7399053660126,1656.7399053660126,1656.7399053660126,,0.18667422960482877,0.9578354659954196,,AREA_WEIGHTED,MEASURED,MEASURED,FORMED_FROM,,1.00,NONE,Uniform spatial distribution assumed across district area; no ancillary data available for this build,149f2020-a4d9-4dff-a50f-44da4f58f1cd,6852.5629726015795,0.0,365.7298936858406,-2022.4697990518525,2631.8585365191584
8f131114-36dc-4ec5-b969-be23cf94d8f5,NEW_DISTRICT,1998,IND-000650,,,IND-000649,Koriya,Chhattisgarh,,3312,,,15725.646326213278,6589.765023243174,,,,,,,,,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,15725.646326213278,0.0,,,6589.765023243174
8f13355e-f5ce-4b55-b28b-faa65c10b684,RENAME,1951,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8f6d6303-2457-4fd3-8c9e-d11cd3e63055,RENAME,1961,,,,,,,,,,,,,,,,,,,,,NON_SPATIAL,UNMEASURED,,,,,,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,
8f97db52-3c41-41c3-bee7-66a16e964f13,SPLIT,1956,IND-000143,Jammu and Kashmir,Jammu and Kashmir,IND-000328,Baramulla,Jammu and Kashmir,708,1867,,,,6141.542496970918,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,SPLIT_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,6141.542496970918
8fad2a26-c1d8-4525-8290-7a711490629f,NEW_DISTRICT,1956,IND-000143,Jammu and Kashmir,Jammu and Kashmir,IND-000339,Doda,Jammu and Kashmir,708,1929,,,,11864.263743717482,,,,,,0.0,,UNMEASURED,UNMEASURED,UNMEASURED,FORMED_FROM,,1.00,NONE,No geometric data available for this lineage pair,149f2020-a4d9-4dff-a50f-44da4f58f1cd,0.0,0.0,,,11864.263743717482
8fbe904b-67b4-48eb-bc55-cf8429c6cf6f,NEW_DISTRICT,1998,IND-000668,Mandsaur,Madhya Pradesh,IND-000667,Neemuch,Madhya Pradesh,3402,3396,9849.921438428515,,5545.560699696023,4304.4250501525985,4304.2279356447925,4304.2279356447925,4304.2279356447925,0.43698094066540105,0.17963796945081656,1.0,1.432564462854513,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=2.433) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,5545.560699696023,14110.647414601499,0.132803087699358,-4304.360738732492,4304.4250501525985
8fc581ca-60c5-4d64-a2ec-16ebcf916582,NEW_DISTRICT,1997,IND-000254,Meerut,Uttar Pradesh,IND-000567,Baghpat,Uttar Pradesh,1274,2976,3933.4866543045064,,2597.438268203727,1335.9942296332545,1335.9764666740282,1335.9764666740282,1335.9764666740282,0.3396417946942919,0.33870955947584086,1.0,0.002752314460488403,AREA_WEIGHTED,MEASURED,MEASURED_NORMALIZED,FORMED_FROM,,1.00,PROPORTIONAL_APPORTIONMENT,Weights normalized (pre-normalization sum=1.003) due to overlapping target geometries detected in crosswalk_errors,149f2020-a4d9-4dff-a50f-44da4f58f1cd,2597.438268203727,10.826192198780442,0.07191942675126484,-1336.0483861007792,1335.9942296332545
