event_id,event_type,effective_year,source_area_before_km2,retained_area,transferred_area,unaccounted_area,multi_target_overlap_km2,overlap_status,measurement_status,split_semantics,geometry_diagnosis
7524f8d4-6dd8-4304-9148-15016b925206,NEW_DISTRICT,2004,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
e5b739ad-dfa2-45fe-93f2-984fe5bfb52f,NEW_DISTRICT,1991,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
56771df5-2db6-4a9e-9b74-fbbabb4bcb99,NEW_DISTRICT,1989,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
4dc450cb-cde8-4222-9d11-7c2e1b7ee2b7,NEW_DISTRICT,2019,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
b9dc2bc1-b59b-474f-baf1-9a5d973abe1f,NEW_DISTRICT,1970,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
cb1742da-d2b6-4a9b-855b-19c5d40812fc,NEW_DISTRICT,2012,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
21f5c67c-ab8a-40d2-a23f-4dee99de5e9a,NEW_DISTRICT,2017,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
43f5b7fe-a077-45ef-a240-5a7977ecc03d,RENAME,2001,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
dd52625f-6af8-4083-916f-3ce7af3524d5,RENAME,1961,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
39163cca-4232-4c71-8fac-106d1adbfe8a,RENAME,2001,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
1cfcd184-ddf2-4b6a-8a5c-9e03d306ab8e,RENAME,2011,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
1efab99a-bc07-4594-a0e1-77e31cc7a1a0,RENAME,2011,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
72761f66-37f6-4ab0-acdf-ff9d9bf4c272,RENAME,1961,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
ce1beb02-63af-4b0c-a81d-a8145c908957,RENAME,1971,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
5cd38491-3b84-429c-8647-fb8a4b2b5e33,RENAME,2021,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
9a0e3d84-0f53-43cf-8f2f-e9bbe6bfa236,RENAME,1981,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
96bd9a35-27e7-4bc2-9483-09f5e905ad7e,RENAME,1971,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
4090b884-3b5f-48c9-9cf7-78ac2aeeb9e0,RENAME,1971,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
11bbe28d-55f2-4c6e-be27-abd4d3275574,RENAME,2011,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
9cafbae0-d284-4c9b-a636-20e759a47834,RENAME,1951,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
30c58c61-9b43-4b1d-93ac-e3617e514fe4,RENAME,1991,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
9616b420-4e90-4d28-b4ec-887ca7439c19,RENAME,1991,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
37dd4274-ce22-4e9e-ba49-1e95414ee404,RENAME,1991,,,,,,INVALID_GEOMETRY,NON_SPATIAL,UNKNOWN,RENAME events are nominal identity changes without spatial transfers.
95f8da4b-c44e-4e95-9837-dd506d44f844,SPLIT,1960,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
f7b174fc-205c-4699-8464-3838884f3446,SPLIT,1957,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
362c2e42-5254-45d5-9d6d-72c9d103385b,SPLIT,1956,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
34a675cc-0ff9-4fba-98ae-bbf38a02f6b8,SPLIT,1956,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
9693a14f-f8b8-4ef9-92a0-97ce23cffb2a,SPLIT,1966,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
2cf2cea3-f130-45fe-b50b-f5de5d110f4f,SPLIT,1969,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
33de677d-f500-4547-914f-6cfb23b6ddb1,SPLIT,1978,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
38e23711-f444-4249-a4f5-f66d65e47c4b,SPLIT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
a85f9dd0-6c30-4c42-b562-4ee6356464da,SPLIT,1973,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
24af0a4b-37cb-401e-8365-b0b69f43baa5,SPLIT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
c7a26a5b-e69d-4277-b892-cb9587df3311,SPLIT,1979,,0.0,0.0,,,INVALID_GEOMETRY,,UNKNOWN,Missing source and target geometry observations.
