event_id,event_type,effective_year,district_name,parent_district,child_district,reason_unmeasured,missing_geometry,missing_ck,missing_relationship,no_intersection,temporal_mismatch,ambiguous_lineage,other_reason
5687e441-0615-4e9f-b165-c08e75e4f320,SPLIT,1988,Hardwar,,Hardwar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5c80a317-8eee-4746-b29a-67976879923c,SPLIT,1988,,Azamgarh,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
68142cb0-0267-4c3c-a38e-6e4341cb77d1,SPLIT,1988,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6acc06a8-b6c2-413d-a559-ad497c4af3c7,NEW_DISTRICT,1988,Hardwar,,Hardwar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a7fea005-d996-42b7-bcb9-cb6e8eade2b0,SPLIT,1988,,Basti,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c376ba7b-b43f-4658-8e3d-ae133a859646,NEW_DISTRICT,1988,Siddharthnagar,Basti,Siddharthnagar,MISSING_GEOMETRY,true,false,false,false,false,false,false
c8c0b7dd-a1a3-4b80-b226-a1e8e6ca648b,NEW_DISTRICT,1988,Mau,Azamgarh,Mau,MISSING_GEOMETRY,true,false,false,false,false,false,false
0f9be379-bc69-4765-bd3c-2364589d8c2e,SPLIT,1989,,North Arcot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
19210377-4e13-4373-a0f2-65d1a4488d6c,SPLIT,1989,Rewari,Mahendragarh,Rewari,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
20654473-f8fd-4cac-8d7d-dbfa672fc712,NEW_DISTRICT,1989,North Arcot,,North Arcot,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
23a3200b-2fc7-422d-adbb-746472d38470,SPLIT,1989,Panipat,Karnal,Panipat,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3971ff56-73e3-4fb7-bd21-786dbd406a69,SPLIT,1989,,North Arcot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3ff8efc3-ef04-4576-86b4-8c605b547589,SPLIT,1989,,Mahendragarh,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
402fb3ef-739f-448d-880e-8ffd10992504,SPLIT,1989,Bongaigaon,Goalpara,Bongaigaon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
43ef7352-40a4-4285-bdd4-0000c5a3b809,SPLIT,1989,,Agra,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
45690733-4782-4bcc-9835-086319c7cab9,SPLIT,1989,,Lakhimpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
46115908-bd46-4813-b9f2-cdd5a99bf837,SPLIT,1989,,Ambala,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4ccea326-cb28-4a50-9794-b8c2dfafd488,SPLIT,1989,Dhemaji,Lakhimpur,Dhemaji,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4d740ed6-befa-4062-95fd-9590a7a32329,SPLIT,1989,Tinsukia,Dibrugarh,Tinsukia,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5610806f-66c5-4233-9a6d-2010c06d8cb8,SPLIT,1989,Yamunanagar,Ambala,Yamunanagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
56771df5-2db6-4a9e-9b74-fbbabb4bcb99,NEW_DISTRICT,1989,,North Arcot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
59c0ebfd-dd48-425f-987a-70f6448ba177,SPLIT,1989,Hailakandi,Cachar,Hailakandi,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5d8aacb7-0b80-4da4-a7d5-b0a6e47e6d19,SPLIT,1989,,Cachar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
65bb7c5f-54f1-4f47-9295-abfde02b892d,SPLIT,1989,Maharajganj,Gorakhpur,Maharajganj,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6fb62fe9-94df-4d15-984e-520af05c9e7c,SPLIT,1989,Marigaon,Nowgong,Marigaon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7ab73c7b-e13d-447f-83ac-e636e6fb8280,SPLIT,1989,Sonbhadra,Mirzapur,Sonbhadra,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7b74991c-d405-4b10-b3e0-6dd24b98a22a,SPLIT,1989,,Dibrugarh,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7f6624b5-dc2f-47c9-a319-da83d99d69d8,SPLIT,1989,,Gorakhpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8030e10c-d555-431d-acc8-b609cb4072e7,SPLIT,1989,,Mirzapur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
829d0575-dd6e-409e-8425-8ef0bc77d573,SPLIT,1989,Bongaigaon,,Bongaigaon,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8ec39a59-1ee5-4f95-928e-42f2adb641f0,SPLIT,1989,,Kurukshetra,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
95648408-b565-4437-ba20-d93e355fbd71,SPLIT,1989,,Goalpara,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ad4447dc-d962-48c9-9271-094ac97de81f,NEW_DISTRICT,1989,East Siang,West Siang,East Siang,UNKNOWN_REASON,false,false,false,true,false,false,false
ade8e0b0-46bc-4c1c-aa65-a17b24e71142,SPLIT,1989,,Nowgong,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
adfed07f-6b8c-44fd-a297-3d525af6d359,NEW_DISTRICT,1989,Firozabad,,Firozabad,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b0a162fa-d19d-4d81-9ea2-5a307f4428fa,SPLIT,1989,East Siang,West Siang,East Siang,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b107e7d8-969e-4bd5-88a4-437b67ab275d,NEW_DISTRICT,1989,Sonbhadra,Mirzapur,Sonbhadra,MISSING_GEOMETRY,true,false,false,false,false,false,false
b2b118cd-91ea-41aa-87b9-19b6bef96236,SPLIT,1989,Firozabad,Mainpuri,Firozabad,MISSING_GEOMETRY,true,false,false,false,false,false,false
c019f07e-4a2b-448a-a935-9d9279d7c3b0,NEW_DISTRICT,1989,Bongaigaon,Goalpara,Bongaigaon,UNKNOWN_REASON,false,false,false,true,false,false,false
c6b76829-dd10-4585-88cc-3fd8c1254182,SPLIT,1989,Kaithal,Kurukshetra,Kaithal,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
c78f812e-64d4-462d-a9fd-5cf5636f2fdc,SPLIT,1989,,West Kameng,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d4b983b8-7912-440b-a224-04a38aad406b,SPLIT,1989,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
dc01bec1-1586-4407-879b-e172501a25c2,SPLIT,1989,Firozabad,Agra,Firozabad,MISSING_GEOMETRY,true,false,false,false,false,false,false
dda00bab-a432-4f34-bfb7-d2d9eb3a9776,SPLIT,1989,,West Siang,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
edc36787-9465-46e5-b75d-ee7d0865ba11,SPLIT,1989,,Mainpuri,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f38d5351-9b5f-4edf-8ef1-e20c727106fe,SPLIT,1989,,Karnal,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f46b8683-4406-4435-874a-530d79dee7b3,NEW_DISTRICT,1989,Maharajganj,Gorakhpur,Maharajganj,MISSING_GEOMETRY,true,false,false,false,false,false,false
fac7263d-3634-4124-80ab-47d5b6c97795,SPLIT,1989,Tawang,West Kameng,Tawang,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
222062b7-12f1-4647-8c2e-8bb2235015af,SPLIT,1990,Mumbai,Greater Bombay,Mumbai,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5446aed2-0222-465f-94b7-572a72731bbc,SPLIT,1990,Kishanganj,Purnia,Kishanganj,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
7b549eee-82e4-43e1-b7ba-069dce690d39,SPLIT,1990,,Greater Bombay,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
99a04927-0f98-4b22-8f59-c84e923c5288,SPLIT,1990,,Purnia,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d0e73d6c-2249-4511-8f8d-9358040d44f9,NEW_DISTRICT,1990,,Greater Bombay,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f764eb39-0691-4444-8c3b-b64955b753c5,SPLIT,1990,Araria,Purnia,Araria,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
02617eb3-e659-4a95-89bf-7b6abb75b754,SPLIT,1991,,Jaipur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
090cd293-9588-4266-a8e8-4187f57e0dd0,NEW_DISTRICT,1991,Chatra,Hazaribag,Chatra,UNKNOWN_REASON,false,false,false,true,false,false,false
094b5618-692d-42f3-95af-11a67cf687dd,SPLIT,1991,,Palamu,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0bcacd7a-a116-4224-90c4-ee028f75d1cb,SPLIT,1991,Rajsamand,Udaipur,Rajsamand,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0e4acfbe-ae21-430c-b977-746f67ee8368,RENAME,1991,,North Arcot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
13a8ad42-5534-42eb-b270-72b7372c1090,SPLIT,1991,,Kota,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1e446766-a638-40b2-b004-636104a2ff10,SPLIT,1991,,Udaipur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2e7dfe54-648e-4ed7-8ca4-80b35575a838,SPLIT,1991,,Bhagalpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
30c58c61-9b43-4b1d-93ac-e3617e514fe4,RENAME,1991,Periyar,Periyar,Periyar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
33027270-400d-43bf-a372-d34b8087b111,SPLIT,1991,,Saharsa,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
37dd4274-ce22-4e9e-ba49-1e95414ee404,RENAME,1991,,Calcutta,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3b0b94c8-9b98-460c-9318-311ed21ccef0,RENAME,1991,Ladakh,Ladakh,Ladakh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3bd434e2-f114-4cf8-b721-421431b1d084,RENAME,1991,Ladakh,Ladakh,Ladakh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3f55bdc3-7623-425b-ae2b-4144642f5747,SPLIT,1991,Garhwa,Palamu,Garhwa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3febe5e7-c3ef-495a-8a90-3e5358dd88e5,SPLIT,1991,,Bhojpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
505b2804-0b1c-465c-a373-7bf8504355d6,RENAME,1991,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5cc3732f-1f48-4d86-90c4-d0bcd4a96116,SPLIT,1991,Buxar,Bhojpur,Buxar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
623acb90-27c9-47fa-bd73-a29a60465036,SPLIT,1991,Jamui,Munger,Jamui,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
66683bcf-7290-4b62-909b-378cb3bfad3a,SPLIT,1991,,Thanjavur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
68cfed1d-68b7-4c53-9181-02fa683ff263,SPLIT,1991,Banka,Bhagalpur,Banka,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6f84a30f-44db-48af-a096-2530b9d91dbf,SPLIT,1991,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
818ba690-3322-4780-aaa9-905dd7f9e211,SPLIT,1991,Bokaro,,Bokaro,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
826fe1a6-6d35-47dd-90b0-7b42ce4fe31f,RENAME,1991,,,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
88262dd2-e0f7-4058-93d2-e05979f73e08,SPLIT,1991,Supaul,Saharsa,Supaul,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8946bbec-eab5-4312-97e4-aed2ac58d3ea,RENAME,1991,,Dindigul Anna,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9616b420-4e90-4d28-b4ec-887ca7439c19,RENAME,1991,,Madras,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
99245661-93c0-49ab-a6f5-51a34e1cdc59,SPLIT,1991,,Rohtas,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
998d38e2-8b5e-4504-a088-f263495a00f6,SPLIT,1991,,Hazaribag,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a33c4bc3-ba14-454d-866a-d8135dff08e6,SPLIT,1991,Baran,Kota,Baran,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
aef76f53-c36a-4769-87a0-a3ea43c1c835,SPLIT,1991,Kaimur (bhabua),Rohtas,Kaimur (bhabua),MISSING_RELATIONSHIP,true,true,true,false,false,false,false
bc733457-62fc-4019-8184-19b25e745356,SPLIT,1991,Dausa,Jaipur,Dausa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
be2b3b82-da4f-445e-a1e7-359a0071e852,SPLIT,1991,,Dhanbad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
cc88a02b-91e0-428f-ac62-d246dda4d500,RENAME,1991,,Chidambaranar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d289a1ff-2330-4841-9678-b3300ff862d9,SPLIT,1991,Chatra,Hazaribag,Chatra,UNKNOWN_REASON,false,false,false,true,false,false,false
d3f4ab31-f7af-49b1-a430-64e185b30ee4,RENAME,1991,Tirunelveli,,Tirunelveli,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e10fa354-77c2-405d-9df5-9493b5e9ddaa,SPLIT,1991,Nagapattinam,Thanjavur,Nagapattinam,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e5b739ad-dfa2-45fe-93f2-984fe5bfb52f,NEW_DISTRICT,1991,Bokaro,,Bokaro,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e800464b-a9a0-454d-9524-385965dd5faf,RENAME,1991,,Kamarajar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
f2a3205d-0eca-41b1-bdfd-efeb12539862,RENAME,1991,,Nilgiris,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0271f61f-a9fe-43da-80e2-50c0b02ec05d,NEW_DISTRICT,1992,Papum Pare,Lower Subansiri,Papum Pare,UNKNOWN_REASON,false,false,false,true,false,false,false
17278792-3f54-45d4-95e6-230db2785972,SPLIT,1992,,Bathinda,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1ce29893-3b8d-4ebf-816d-67201d636c64,NEW_DISTRICT,1992,Mansa,Bathinda,Mansa,UNKNOWN_REASON,false,false,false,true,false,false,false
2db81a55-4f59-4556-ae6f-17c17c785892,SPLIT,1992,Ri Bhoi,East Khasi Hills,Ri Bhoi,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3ebc0d46-c946-4330-9b7c-635e8c14ba2a,SPLIT,1992,,Koraput,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
435d3122-5b8c-41f1-8d87-881f1ea414aa,SPLIT,1992,,Patiala,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4934b3f5-156f-4c91-852c-f5f768891c63,NEW_DISTRICT,1992,Fatehgarh Sahib,Hoshiarpur,Fatehgarh Sahib,UNKNOWN_REASON,false,false,false,true,false,false,false
7410d011-b27f-4fe3-9499-ff2f5988c703,NEW_DISTRICT,1992,Dakshin Dinajpur,West Dinajpur,Dakshin Dinajpur,UNKNOWN_REASON,false,false,false,true,false,false,false
74abfe69-4308-44fe-8018-7ddf1f6f76b1,SPLIT,1992,Mansa,Bathinda,Mansa,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
76567dba-bb1c-468d-81fe-aacac590a052,SPLIT,1992,Papum Pare,Lower Subansiri,Papum Pare,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8078f55b-a84c-4e64-933c-aac3be414519,SPLIT,1992,,East Khasi Hills,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8d5d465c-49f9-4c61-b853-4931014b30f8,SPLIT,1992,South Garo Hills,West Garo Hills,South Garo Hills,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
964662ec-35f2-46bf-a3d6-d0770ea6b089,NEW_DISTRICT,1992,Uttar Dinajpur,West Dinajpur,Uttar Dinajpur,UNKNOWN_REASON,false,false,false,true,false,false,false
97e4331e-f925-4909-8590-3d818f398c08,NEW_DISTRICT,1992,Ri Bhoi,East Khasi Hills,Ri Bhoi,UNKNOWN_REASON,false,false,false,true,false,false,false
a0eb050e-5fb1-4c81-a5ac-4621f5281e40,SPLIT,1992,,Koraput,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b7472fa2-8b9e-4c8f-8f7d-936c1907793a,SPLIT,1992,,West Garo Hills,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
bffa9ec5-5a04-4127-83d7-3a83d332ba58,SPLIT,1992,Dakshin Dinajpur,West Dinajpur,Dakshin Dinajpur,UNKNOWN_REASON,false,false,false,true,false,false,false
d15ed765-11c1-4bf8-a3e3-4b2d2fe0fa64,SPLIT,1992,Uttar Dinajpur,West Dinajpur,Uttar Dinajpur,UNKNOWN_REASON,false,false,false,true,false,false,false
ecc49e0e-721f-4c02-97d6-2addd248151a,SPLIT,1992,Malkangiri,Koraput,Malkangiri,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
ed577464-89ae-4054-91db-cf48bf745fa8,NEW_DISTRICT,1992,South Garo Hills,West Garo Hills,South Garo Hills,UNKNOWN_REASON,false,false,false,true,false,false,false
f3593a63-89fe-4656-bf0b-bb5a1796152d,SPLIT,1992,,Lower Subansiri,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
1f03778e-a60b-4cb0-83a3-58a1d82dae17,SPLIT,1993,Kendrapara,Cuttack,Kendrapara,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
240ddb9a-db23-4fea-ae17-ff8821030ee9,SPLIT,1993,Anugul,Dhenkanal,Anugul,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
26492435-cf86-4e5f-ae07-4f5fd26620b5,SPLIT,1993,Jagatsinghapur,Cuttack,Jagatsinghapur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
404e274e-f244-430c-988b-1ca05920ca54,NEW_DISTRICT,1993,Cuddalore,South Arcot,Cuddalore,UNKNOWN_REASON,false,false,false,true,false,false,false
427ac992-33fc-4b84-9f9e-853a55ef9a76,SPLIT,1993,Nuapada,Kalahandi,Nuapada,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4fd0433b-dcd9-4316-8d2e-df2959e11172,SPLIT,1993,,Dhenkanal,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
552c57fc-62d6-458a-b8c5-17225c8330d8,NEW_DISTRICT,1993,,Koraput,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
565b2b50-44f3-4189-99ba-725df12ab2cd,SPLIT,1993,,Balasore,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5a0c0a17-2b7a-4145-9b71-83ed8c14471f,SPLIT,1993,Nayagarh,Puri,Nayagarh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
62a0e443-4d7f-45e1-878a-847978e260c7,SPLIT,1993,Viluppuram,South Arcot,Viluppuram,UNKNOWN_REASON,false,false,false,true,false,false,false
6f9c003a-2146-4ea3-bd31-cebdfaad6558,SPLIT,1993,Sonapur,Balangir,Sonapur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
74237540-ca0b-4dfd-9a18-3e0d0f7ae8bf,SPLIT,1993,Jajapur,Cuttack,Jajapur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
96264202-71ea-40f5-81b8-23cd37e2720c,SPLIT,1993,Cuddalore,South Arcot,Cuddalore,UNKNOWN_REASON,false,false,false,true,false,false,false
97f66d8f-3840-4866-812b-02e732ba62a7,SPLIT,1993,,Balangir,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9c536b7b-5589-4f32-a7ed-2a42bd9e61ab,SPLIT,1993,,Kalahandi,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b156d368-4bd3-4e95-8599-bbdd40f7781d,NEW_DISTRICT,1993,Sonapur,Balasore,Sonapur,UNKNOWN_REASON,false,false,false,true,false,false,false
b50e6452-8af0-4a95-89fe-da14af358fd6,SPLIT,1993,,Puri,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d405bed1-dcaf-407a-a1a4-bbe72e0b3cd1,NEW_DISTRICT,1993,Viluppuram,South Arcot,Viluppuram,UNKNOWN_REASON,false,false,false,true,false,false,false
df464bef-ba47-4145-a444-ebaadfcda4a8,SPLIT,1993,,Cuttack,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
df68e4ff-9a0d-45c0-8f03-138e50b22b2b,NEW_DISTRICT,1993,Rayagada,Koraput,Rayagada,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e22b21e0-e21f-4309-93c3-190ba3eb9bdc,SPLIT,1993,Khordha,Puri,Khordha,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
10838c1c-33af-4484-ba5e-216cd0bb25c6,SPLIT,1994,Hanumangarh,Ganganagar,Hanumangarh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
12285a8c-16ad-4415-85d5-0f66c139cea5,SPLIT,1994,,Sitamarhi,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
22d8cc12-de9e-4580-9ca9-a8bcf1073124,SPLIT,1994,,Munger,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2e3d0a9e-8906-4d34-8624-e98bc4df0ef1,SPLIT,1994,Sheohar,Sitamarhi,Sheohar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
2ef25821-5642-40d8-96d0-d6b8a715ea07,NEW_DISTRICT,1994,Kodarma,Hazaribag,Kodarma,UNKNOWN_REASON,false,false,false,true,false,false,false
35d2859c-1a5f-4178-ba0f-447ec695a155,SPLIT,1994,,Deoria,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3a0566bc-d42b-4aae-b502-7a9805b57f1a,SPLIT,1994,Debagarh,Sambalpur,Debagarh,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4107b688-d565-42e4-b638-a62774f62f3c,SPLIT,1994,Pakaur,Sahibganj,Pakaur,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4d63c4a4-e42e-4e5c-8cf9-cfbe11bf7b37,SPLIT,1994,Upper Siang,East Siang,Upper Siang,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
53a35d76-ef6e-469e-bc31-0b1ec6944f2c,SPLIT,1994,Sant Ravidas Nagar,Varanasi,Sant Ravidas Nagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
58f72654-8b51-4161-8583-5d86a1ba6d61,SPLIT,1994,,Sambalpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5aae53d3-2827-4489-a574-5b51c7d3b9b0,SPLIT,1994,,East Siang,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5ae48b86-8485-41eb-a35d-eae42ac300b2,SPLIT,1994,,Sambalpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5bfb361d-0a36-4e42-bded-05d9b50046c4,SPLIT,1994,Kodarma,Hazaribag,Kodarma,UNKNOWN_REASON,false,false,false,true,false,false,false
639c1a17-be2b-4c6d-a2cf-36b298b39721,SPLIT,1994,Kushinagar,Deoria,Kushinagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
69cff992-dc5e-432b-8434-b93f280c9373,SPLIT,1994,,Varanasi,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6c1c85d0-d33c-46e5-bef8-7eabb2d3a6a2,SPLIT,1994,Sheikhpura,Munger,Sheikhpura,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
8b6c9d57-1d0e-4e85-98a4-bc7447cb8d69,SPLIT,1994,,Sahibganj,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
b456ed55-2871-46c6-91cf-33a51eea366c,SPLIT,1994,,Ganganagar,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
bd431289-c40f-4ae2-86b3-d86a75fdd0a3,SPLIT,1994,Jharsuguda,Sambalpur,Jharsuguda,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
dc90f197-e97f-4be0-b67d-89e8559c0fcc,NEW_DISTRICT,1994,Upper Siang,East Siang,Upper Siang,UNKNOWN_REASON,false,false,false,true,false,false,false
f3bf8f76-3f54-48ba-9dff-5bf82227de3c,SPLIT,1994,Lakhisarai,Munger,Lakhisarai,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
07f4de91-4b08-4313-8d25-490d83e9a6ba,SPLIT,1995,Ambedkar Nagar,Faizabad,Ambedkar Nagar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
0f54f041-8bbf-44ed-bc90-337c5d71c2ea,SPLIT,1995,Dhalai,North Tripura,Dhalai,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
11e198e8-cbdc-4faa-834b-7320bbea442b,SPLIT,1995,,Faizabad,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
25ac03b7-b02f-49d2-b95e-cb18e2679430,NEW_DISTRICT,1995,Dhalai,North Tripura,Dhalai,UNKNOWN_REASON,false,false,false,true,false,false,false
28dde404-cff8-41ea-8848-efa6a1080382,SPLIT,1995,Mahoba,Lalitpur,Mahoba,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
3a267111-e36c-44de-b30e-8f2aa406ae27,SPLIT,1995,,Jullundur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
400d6263-6b00-41e7-abaa-4f7c8e8392db,SPLIT,1995,Muktsar,Faridkot,Muktsar,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
4ce17bec-827c-4399-a6ac-2a783e52bcc9,NEW_DISTRICT,1995,Dhalai,North Tripura,Dhalai,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5117542b-8615-40ba-8d62-875963d86cd2,SPLIT,1995,,Faridkot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5c7ecfa6-b175-4c68-976f-fd0a41c5a1d8,SPLIT,1995,Panchkula,Ambala,Panchkula,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
5d997bad-38d1-41e6-be8f-fcc331848b81,SPLIT,1995,Nawanshahr,Jullundur,Nawanshahr,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
6978ed40-ccf4-4892-8b88-12789d7730ae,SPLIT,1995,,Ambala,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
9c9e7a94-f4e0-4129-a379-b0d7f5fd3bef,SPLIT,1995,,Hoshiarpur,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
a6b5d506-1f60-477e-af22-56455b003d62,NEW_DISTRICT,1995,Mahoba,Lalitpur,Mahoba,UNKNOWN_REASON,false,false,false,true,false,false,false
abf25537-52de-429c-a8cb-1e2300c19e5c,SPLIT,1995,,Tiruchchirappalli,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
d137f9b2-a871-447c-8a0d-43bb9927413b,SPLIT,1995,,Faridkot,,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
e54ab8c0-d44f-4603-938a-40915a13d32e,SPLIT,1995,Moga,Faridkot,Moga,MISSING_RELATIONSHIP,true,true,true,false,false,false,false
