district_id,district_name,state,parent_district,child_district,event_type,effective_year,source,confidence_score
a7de22839042,Hanumakonda,Telangana,Warangal Urban,Hanumakonda,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
1cf17168f8b5,Varanasi,Uttar Pradesh,Banares,Varanasi,RENAME,1951,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
be1c9b06d769,Mahamaya Nagar,Uttar Pradesh,Hathras,Mahamaya Nagar,RENAME,2001,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
563295ddc910,Prayagraj,Uttar Pradesh,Allahabad,Prayagraj,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
ea0e371c4768,Hathras,Uttar Pradesh,Mahamaya Nagar,Hathras,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
e7744af4d997,Ayodhya,Uttar Pradesh,Faizabad,Ayodhya,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
05e4704971fa,Amroha,Uttar Pradesh,Jyotiba Phule Nagar,Amroha,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
3743673fef0f,Kasganj,Uttar Pradesh,Kanshiram Nagar,Kasganj,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
b648a7ffec39,Bhadohi,Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),Bhadohi,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
5c0252aa273a,Hapur,Uttar Pradesh,Panchsheel Nagar,Hapur,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
064819ae49fa,Sambhal,Uttar Pradesh,Bhimnagar,Sambhal,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
2a3409cf515e,Shamli,Uttar Pradesh,Prabuddhanagar,Shamli,RENAME,2011,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
436eaf7a8e66,Midnapore,West Bengal,Midnapur,Midnapore,RENAME,1951,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
4a826db5190c,Medinipur,West Bengal,Midnapore,Medinipur,RENAME,1971,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
a21ffa53f6a1,Koch Bihar,West Bengal,Cooch Behar,Koch Bihar,RENAME,1971,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
a486e05fdd47,Barddhaman,West Bengal,Burdwan,Barddhaman,RENAME,1971,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
01b7609ae546,Hugli,West Bengal,Hooghly,Hugli,RENAME,1971,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
e60ce3237897,Haora,West Bengal,Howrah,Haora,RENAME,1971,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
f80500681116,Kolkata,West Bengal,Calcutta,Kolkata,RENAME,1991,1leFw9XprN5ltCnKyfgkAQK5aJsS8Avow.csv,1.0
6307aef3f6a4,Warangal,Andhra Pradesh-Telangana,Warangal,Warangal,SPLIT,1953,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
bf032fc974f4,Khammam,Andhra Pradesh-Telangana,Warangal,Khammam,SPLIT,1953,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5a581798da11,Subansiri Frontier Division,Arunachal Pradesh,Balipara Frontier Tract,Subansiri Frontier Division,SPLIT,1954,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b2632b5e280f,Kameng Frontier Division,Arunachal Pradesh,Balipara Frontier Tract,Kameng Frontier Division,SPLIT,1954,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2441eeec3ab9,Kangra,Himachal Pradesh,Kangra,Kangra,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
27300b07aef0,Lahaul And Spiti,Himachal Pradesh,Kangra,Lahaul And Spiti,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c850e8fb6145,Mahasu,Himachal Pradesh,Mahasu,Mahasu,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3d21abc7b0c9,Kinnaur,Himachal Pradesh,Mahasu,Kinnaur,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
576ba4d810a0,Cannanore,Kerala,Malabar,Cannanore,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dc9df79db7fd,Kozhikode,Kerala,Malabar,Kozhikode,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e8e51a234124,Palghat,Kerala,Malabar,Palghat,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
beab05e2b0ec,Alleppey,Kerala,Kottayam,Alleppey,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f6b734dff9fd,Kottayam,Kerala,Kottayam,Kottayam,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
beab05e2b0ec,Alleppey,Kerala,Quilon,Alleppey,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
240d45af785f,Quilon,Kerala,Quilon,Quilon,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9dc37a806780,Ernakulam,Kerala,Kottayam,Ernakulam,SPLIT,1958,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f6b734dff9fd,Kottayam,Kerala,Kottayam,Kottayam,SPLIT,1958,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9dc37a806780,Ernakulam,Kerala,Trichur,Ernakulam,SPLIT,1958,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b389250ce585,Trichur,Kerala,Trichur,Trichur,SPLIT,1958,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
18e5b67e9681,Sagar,Madhya Pradesh,Sagar,Sagar,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0d5819c618bd,Damoh,Madhya Pradesh,Sagar,Damoh,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ab4d70a76aff,Chhindwara,Madhya Pradesh,Chhindwara,Chhindwara,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
76c7c8a784ee,Seoni,Madhya Pradesh,Chhindwara,Seoni,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
44cbd83610e9,Hoshangabad,Madhya Pradesh,Hoshangabad,Hoshangabad,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b5e5ae542adf,Narsimhapur,Madhya Pradesh,Hoshangabad,Narsimhapur,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b494c5c475ba,West Nimar,Madhya Pradesh,Nimar,West Nimar,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7914cccd8778,East Nimar,Madhya Pradesh,Nimar,East Nimar,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b4945a7b731f,Tuensang,Nagaland,Tuensang,Tuensang,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cb80bb3d1473,Mokokchung,Nagaland,Tuensang,Mokokchung,SPLIT,1957,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
71012ed126c3,Kanyakumari,Tamil Nadu,Trivandrum,Kanyakumari,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a65a5777ce96,Trivandrum,Tamil Nadu,Trivandrum,Trivandrum,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ed0f2c50eb37,Khammam,Telangana,Warangal,Khammam,SPLIT,1953,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ceef75ac9135,Warangal,Telangana,Warangal,Warangal,SPLIT,1953,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ee773cc6b537,Almora,Uttarakhand,Almora,Almora,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5b8b7deccc23,Pithoragarh,Uttarakhand,Almora,Pithoragarh,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
88469dfc1738,Tehri Garhwal,Uttarakhand,Tehri Garhwal,Tehri Garhwal,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4521f53c05e5,Uttar Kashi,Uttarakhand,Tehri Garhwal,Uttar Kashi,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
84c11a7ff072,Chamoli,Uttarakhand,Garhwal,Chamoli,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6679218a7642,Garhwal,Uttarakhand,Garhwal,Garhwal,SPLIT,1960,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f6cb3f61f5b9,Anantnag,Jammu and Kashmir,Jammu And Kashmir,Anantnag,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
94f08bdcf290,Baramulla,Jammu and Kashmir,Jammu And Kashmir,Baramulla,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b17881eb4671,Doda,Jammu and Kashmir,Jammu And Kashmir,Doda,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
be3e18466271,Jammu,Jammu and Kashmir,Jammu And Kashmir,Jammu,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4e5f6be99ac7,Kathua,Jammu and Kashmir,Jammu And Kashmir,Kathua,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c8bb874c5a82,Ladakh,Jammu and Kashmir,Jammu And Kashmir,Ladakh,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
411e1aaa1d8d,Poonch,Jammu and Kashmir,Jammu And Kashmir,Poonch,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
95ec2f91aa31,Srinagar,Jammu and Kashmir,Jammu And Kashmir,Srinagar,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
84c883d07e3f,Udhampur,Jammu and Kashmir,Jammu And Kashmir,Udhampur,SPLIT,1956,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
05aa110382a0,Nellore,Andhra Pradesh,Nellore,Nellore,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b4e883dc5a1e,Ongole,Andhra Pradesh,Nellore,Ongole,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6a632964a8f1,Mikir Hills,Assam,United Mikir And North Cachar Hills,Mikir Hills,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6486bc501703,North Cachar Hills,Assam,United Mikir And North Cachar Hills,North Cachar Hills,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
336355d392f4,Ambala,Chandigarh,Ambala,Ambala,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6c32e09d7888,Chandigarh,Chandigarh,Ambala,Chandigarh,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2b36b0713ff8,Daman,Daman and Diu,Daman And Diu,Daman,SPLIT,1961,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c045e0f44d49,Diu,Daman and Diu,Daman And Diu,Diu,SPLIT,1961,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
19a2fb375af9,Mahesana,Gujarat,Mehsana,Mahesana,SPLIT,1964,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0438a8c45b0c,Gandhinagar,Gujarat,Mehsana,Gandhinagar,SPLIT,1964,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0438a8c45b0c,Gandhinagar,Gujarat,Ahmedabad,Gandhinagar,SPLIT,1964,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a688df1e3a6c,Valsad,Gujarat,Surat,Valsad,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dd4b0b02beaf,Surat,Gujarat,Surat,Surat,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2441eeec3ab9,Kangra,Himachal Pradesh,Kangra,Kangra,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e8b9567f1668,Kulu,Himachal Pradesh,Kangra,Kulu,SPLIT,1966,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6d6a6cbdf754,Punch,Jammu and Kashmir,Poonch,Punch,SPLIT,1968,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
8cdfcbae2dcd,Rajauri,Jammu and Kashmir,Poonch,Rajauri,SPLIT,1968,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dc9df79db7fd,Kozhikode,Kerala,Kozhikode,Kozhikode,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9137b97001a2,Malappuram,Kerala,Kozhikode,Malappuram,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
e8e51a234124,Palghat,Kerala,Palghat,Palghat,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9137b97001a2,Malappuram,Kerala,Palghat,Malappuram,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
887e305b6ffa,Manipur North,Manipur,Manipur,Manipur North,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
b77758319ab8,Manipur South,Manipur,Manipur,Manipur South,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
a248b3011c2b,Manipur East,Manipur,Manipur,Manipur East,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4b574d9b34ec,Manipur West,Manipur,Manipur,Manipur West,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c455ba3db273,Manipur Central,Manipur,Manipur,Manipur Central,SPLIT,1969,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3d4d6521d5a9,Salem,Tamil Nadu,Salem,Salem,SPLIT,1965,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
63f15c5045c0,Dharmapuri,Tamil Nadu,Salem,Dharmapuri,SPLIT,1965,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
78f434e41aa7,North Tripura,Tripura,Tripura,North Tripura,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7ec92d25630b,West Tripura,Tripura,Tripura,West Tripura,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9ab0eb275c10,South Tripura,Tripura,Tripura,South Tripura,SPLIT,1970,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dd2d53d2e895,Andaman,Andaman and Nicobar Islands,Andaman And Nicobar Islands,Andaman,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7843a17099d2,Nicobar,Andaman and Nicobar Islands,Andaman And Nicobar Islands,Nicobar,SPLIT,1974,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
74c93ae7981e,Hyderabad,Andhra Pradesh,Hyderabad,Hyderabad,SPLIT,1978,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
27e22889dfad,Rangareddy,Andhra Pradesh,Hyderabad,Rangareddy,SPLIT,1978,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9d38b4fa77b4,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Visakhapatnam,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
78b9a7cf8619,Vizianagaram,Andhra Pradesh,Visakhapatnam,Vizianagaram,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
768f0e6ecb97,Srikakulam,Andhra Pradesh,Srikakulum,Srikakulam,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
78b9a7cf8619,Vizianagaram,Andhra Pradesh,Srikakulum,Vizianagaram,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
270f9ba7e1d9,West Kameng,Arunachal Pradesh,Kameng,West Kameng,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d2d6149fc192,East Kameng,Arunachal Pradesh,Kameng,East Kameng,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3b68c18db0e3,West Siang,Arunachal Pradesh,Siang,West Siang,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3a617e5c7535,Siang,Arunachal Pradesh,Siang,Siang,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
66e2657f2668,Lohit,Arunachal Pradesh,Lohit,Lohit,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
08cf04383ee6,Dibang Valley,Arunachal Pradesh,Lohit,Dibang Valley,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
71dd119e75d3,Lakhimpur,Assam,Lakhimpur,Lakhimpur,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d31a39325679,Dibrugarh,Assam,Lakhimpur,Dibrugarh,SPLIT,1976,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
5c5734c2b6af,Purba Champaran,Bihar,Champaran,Purba Champaran,SPLIT,1977,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
037ccf410cdd,Pashchim Champaran,Bihar,Champaran,Pashchim Champaran,SPLIT,1977,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6826a0c48f75,Muzaffarpur,Bihar,Muzaffarpur,Muzaffarpur,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0d6807df0661,Sitamarhi,Bihar,Muzaffarpur,Sitamarhi,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
83a6fe743aa4,Vaishali,Bihar,Muzaffarpur,Vaishali,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f3004adfc23d,Darbhanga,Bihar,Darbhanga,Darbhanga,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
fe786ecaade0,Madhubani,Bihar,Darbhanga,Madhubani,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9c440fbafeb8,Samastipur,Bihar,Darbhanga,Samastipur,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0ad959805ff7,Purnia,Bihar,Purnea,Purnia,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3c669bbbe711,Katihar,Bihar,Purnea,Katihar,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7630ac868edf,Saran,Bihar,Saran,Saran,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2d725042e5c4,Siwan,Bihar,Saran,Siwan,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
7d1508c79458,Gopalganj,Bihar,Saran,Gopalganj,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4a146df6a800,Munger,Bihar,Monghyr,Munger,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f7f0f21d769b,Begusarai,Bihar,Monghyr,Begusarai,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
126b69c72d76,Patna,Bihar,Patna,Patna,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d5b238520160,Nalanda,Bihar,Patna,Nalanda,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
89ac354e410c,Bhojpur,Bihar,Shahabad,Bhojpur,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
047b2f67a8ba,Rohtas,Bihar,Shahabad,Rohtas,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
d687db9158e6,Gaya,Bihar,Gaya,Gaya,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
0990d01df831,Aurangabad,Bihar,Gaya,Aurangabad,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3192e2052a61,Nawada,Bihar,Gaya,Nawada,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
13785847155a,Durg,Chhattisgarh,Durg,Durg,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
618bea30ec09,Raj Nandgaon,Chhattisgarh,Durg,Raj Nandgaon,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c7327daad708,Hisar,Haryana,Hisar,Hisar,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f6a1e685b7d7,Bhiwani,Haryana,Hisar,Bhiwani,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1186f45163b1,Rohtak,Haryana,Rohtak,Rohtak,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
3e65d0d761d7,Sonipat,Haryana,Rohtak,Sonipat,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
8752e1204dd2,Karnal,Haryana,Karnal,Karnal,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2b79d83f649f,Kurukshetra,Haryana,Karnal,Kurukshetra,SPLIT,1973,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c7327daad708,Hisar,Haryana,Hisar,Hisar,SPLIT,1975,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cc31e664b406,Sirsa,Haryana,Hisar,Sirsa,SPLIT,1975,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
82f14df59a65,Gurgaon,Haryana,Gurgaon,Gurgaon,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2aae565430aa,Faridabad,Haryana,Gurgaon,Faridabad,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
2441eeec3ab9,Kangra,Himachal Pradesh,Kangra,Kangra,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1dd7b830904e,Hamirpur,Himachal Pradesh,Kangra,Hamirpur,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6a734a422459,Una,Himachal Pradesh,Kangra,Una,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
4d85dd374ab3,Simla,Himachal Pradesh,Simla,Simla,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
496067925268,Solan,Himachal Pradesh,Simla,Solan,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1c74ea44d097,Kupwara,Jammu and Kashmir,Baramula,Kupwara,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
ee177be6e631,Baramula,Jammu and Kashmir,Baramula,Baramula,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
84c86e5ac70b,Badgam,Jammu and Kashmir,Srinagar,Badgam,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
95ec2f91aa31,Srinagar,Jammu and Kashmir,Srinagar,Srinagar,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
eb7dd8c6466c,Pulwama,Jammu and Kashmir,Srinagar,Pulwama,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
c8bb874c5a82,Ladakh,Jammu and Kashmir,Ladakh,Ladakh,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
6995dd658b44,Kargil,Jammu and Kashmir,Ladakh,Kargil,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
132dd581c391,Hazaribag,Jharkhand,Hazaribagh,Hazaribag,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
68abfd94b978,Giridih,Jharkhand,Hazaribagh,Giridih,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cdfd4cce0a90,Idukki,Kerala,Ernakulam,Idukki,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
9dc37a806780,Ernakulam,Kerala,Ernakulam,Ernakulam,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
cdfd4cce0a90,Idukki,Kerala,Kottayam,Idukki,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
f6b734dff9fd,Kottayam,Kerala,Kottayam,Kottayam,SPLIT,1972,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
dc9df79db7fd,Kozhikode,Kerala,Kozhikode,Kozhikode,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1cf38fa44576,Wayanad,Kerala,Kozhikode,Wayanad,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
576ba4d810a0,Cannanore,Kerala,Cannanore,Cannanore,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
1cf38fa44576,Wayanad,Kerala,Cannanore,Wayanad,SPLIT,1980,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
42dea92dea03,Ladakh,Ladakh,Ladakh,Ladakh,SPLIT,1979,1uUazshDPYeorUmpHVIci9ywHe1eT_k7J.csv,1.0
